date,close,regime,contracts,shares,capital,delta,gamma,vega,friction,return
2021-03-23,,Trend,0,,640329.7512917104,,,,0.0,0.004396169367414826
2021-03-24,,Trend,0,,642125.5765000263,,,,0.0,0.002804531891096973
2021-03-25,,Trend,0,,640148.3593078456,,,,0.0,-0.003079175264996792
2021-03-26,,Trend,0,,634452.4430302362,,,,0.0,-0.008897806570602018
2021-03-29,,Trend,0,,634633.8647261376,,,,0.0,0.0002859500312346608
2021-03-30,,Trend,0,,635586.1355013816,,,,0.0,0.0015005041933193741
2021-03-31,,Trend,0,,634134.9996304638,,,,0.0,-0.00228314588670675
2021-04-01,,Trend,0,,630253.0626155749,,,,0.0,-0.00612162554842588
2021-04-05,,Trend,0,,625037.9168033078,,,,0.0,-0.008274685394822234
2021-04-06,,Trend,0,,625255.5277598721,,,,0.0,0.00034815640893803845
2021-04-07,,Trend,0,,624829.2788818176,,,,0.0,-0.0006817194876815869
2021-04-08,,Trend,0,,623078.7942414586,,,,0.0,-0.002801540676025227
2021-04-09,,Trend,0,,620385.0118609298,,,,0.0,-0.0043233414544436854
2021-04-12,,Trend,0,,620248.9307329854,,,,0.0,-0.00021934947708712738
2021-04-13,,Trend,0,,619142.424775392,,,,0.0,-0.001783970762006315
2021-04-14,,Trend,0,,620421.2605456661,,,,0.0,0.0020654953030201373
2021-04-15,,Trend,0,,616412.3342860537,,,,0.0,-0.006461619732512913
2021-04-16,,Trend,0,,615151.6525701846,,,,0.0,-0.002045192228882442
2021-04-19,,Trend,0,,617010.9724008623,,,,0.0,0.003022538951019893
2021-04-20,,Trend,0,,619768.249403753,,,,0.0,0.004468764942966663
2021-04-21,,Trend,0,,616230.9720142256,,,,0.0,-0.005707419495804222
2021-04-22,,Trend,0,,619677.5979798756,,,,0.0,0.00559307487318339
2021-04-23,,Trend,0,,615623.2420161961,,,,0.0,-0.006542686030439948
2021-04-26,,Trend,0,,614834.1794583753,,,,0.0,-0.0012817296423647262
2021-04-27,,Trend,0,,614915.8578471787,,,,0.0,0.00013284620720876994
2021-04-28,,Range,0,,615024.6633254609,,,,0.0,0.00017694368569887153
2021-04-29,,Range,0,,612612.0756599682,,,,0.0,-0.003922749459261854
2021-04-30,,Range,0,,615115.3741734116,,,,0.0,0.004086270272662507
2021-05-03,,Range,0,,614299.0656779653,,,,0.0,-0.0013270819259610933
2021-05-04,,Range,0,,616639.1262619487,,,,0.0,0.0038093181558087608
2021-05-05,,Range,0,,616521.2289004459,,,,0.0,-0.00019119344926676884
2021-05-06,,Range,0,,613510.0625442178,,,,0.0,-0.00488412436599861
2021-05-07,,Range,0,,610743.6936581063,,,,0.0,-0.00450908478116796
2021-05-10,,Range,0,,614534.860400971,,,,0.0,0.006207459499347756
2021-05-11,,Range,0,,617917.9620322227,,,,0.0,0.005505141936202218
2021-05-12,,Trend,0,,625899.5361546745,,,,0.0,0.01291688316714712
2021-05-13,,Trend,0,,621482.4556473389,,,,0.0,-0.00705717172195508
2021-05-14,,Trend,0,,615768.444739398,,,,0.0,-0.009194162853703003
2021-05-17,,Trend,0,,616729.7776858261,,,,0.0,0.0015611922868747907
2021-05-18,,Trend,0,,619976.8279011699,,,,0.0,0.005264948009366277
2021-05-19,,Trend,0,,620956.4040381128,,,,0.0,0.0015800205634444175
2021-05-20,,Trend,0,,616947.4777785004,,,,0.0,-0.00645605107466829
2021-05-21,,Trend,0,,617255.8292950522,,,,0.0,0.0004998018918274116
2021-05-24,,Trend,0,,613419.2328481204,,,,0.0,-0.0062155694038782405
2021-05-25,,Trend,0,,614262.8467052656,,,,0.0,0.0013752647650584482
2021-05-26,,Trend,0,,613510.0625442178,,,,0.0,-0.0012255082088807878
2021-05-27,,Trend,0,,613310.3976578016,,,,0.0,-0.000325446799663176
2021-05-28,,Trend,0,,612630.1702902997,,,,0.0,-0.0011091078352816197
2021-06-01,,Trend,0,,612965.7380324402,,,,0.0,0.0005477492921732718
2021-06-02,,Trend,0,,612367.1890537415,,,,0.0,-0.0009764803178395898
2021-06-03,,Trend,0,,613782.1356639966,,,,0.0,0.0023106179356890966
2021-06-04,,Trend,0,,610308.2934727576,,,,0.0,-0.005659731669252599
2021-06-07,,Trend,0,,610680.1693237078,,,,0.0,0.0006093245904199573
2021-06-08,,Trend,0,,610598.5503589779,,,,0.0,-0.00013365255469210968
2021-06-09,,Trend,0,,611169.9128241243,,,,0.0,0.0009357416011068764
2021-06-10,,Trend,0,,609392.2713822499,,,,0.0,-0.002908587946779395
2021-06-11,,Trend,0,,608757.3251586317,,,,0.0,-0.0010419335023367227
2021-06-14,,Trend,0,,607895.6463831916,,,,0.0,-0.0014154717156225072
2021-06-15,,Trend,0,,608603.0899762823,,,,0.0,0.0011637582820338555
2021-06-16,,Trend,0,,610752.7558292905,,,,0.0,0.0035321310200575606
2021-06-17,,Trend,0,,610879.7747860507,,,,0.0,0.00020797115616399964
2021-06-18,,Trend,0,,616042.8056860003,,,,0.0,0.008451795448225274
2021-06-21,,Trend,0,,610637.681111271,,,,0.0,-0.008773943181935695
2021-06-22,,Trend,0,,608590.2543764414,,,,0.0,-0.003352932185749946
2021-06-23,,Trend,0,,609054.3266771757,,,,0.0,0.0007625365299512854
2021-06-24,,Trend,0,,606779.4245896075,,,,0.0,-0.003735138210050004
2021-06-25,,Trend,0,,605405.3914538459,,,,0.0,-0.0022644688993713746
2021-06-28,,Trend,0,,604622.8061200189,,,,0.0,-0.0012926633044142433
2021-06-29,,Trend,0,,604413.514533722,,,,0.0,-0.0003461523187324733
2021-06-30,,Trend,0,,604085.9690414821,,,,0.0,-0.0005419228464680348
2021-07-01,,Trend,0,,601929.2911478202,,,,0.0,-0.003570150614628509
2021-07-02,,Trend,0,,598935.5657571168,,,,0.0,-0.00497354994138044
2021-07-06,,Trend,0,,599654.4187722886,,,,0.0,0.0012002176131635789
2021-07-07,,Trend,0,,598262.2315821222,,,,0.0,-0.002321649180901164
2021-07-08,,Range,0,,601483.4620376006,,,,0.0,0.005384311904429895
2021-07-09,,Range,0,,597297.6600236971,,,,0.0,-0.006959130679542791
2021-07-12,,Range,0,,595878.1080477585,,,,0.0,-0.0023766240368031655
2021-07-13,,Range,0,,597233.9574170785,,,,0.0,0.0022753804024822077
2021-07-14,,Range,0,,596642.4799031072,,,,0.0,-0.0009903614933910454
2021-07-15,,Range,0,,597998.2995603906,,,,0.0,0.0022724155636784094
2021-07-16,,Range,0,,601101.3355339995,,,,0.0,0.005189038122499712
2021-07-19,,Range,0,,606897.7082075871,,,,0.0,0.009642920970119429
2021-07-20,,Range,0,,601356.0568243635,,,,0.0,-0.00913111272011613
2021-07-21,,Range,0,,598180.2857849888,,,,0.0,-0.005281016135673999
2021-07-22,,Range,0,,597352.3004591316,,,,0.0,-0.001384173543550693
2021-07-23,,Range,0,,593275.5416198035,,,,0.0,-0.006824714387463904
2021-07-26,,Range,0,,592292.8457190103,,,,0.0,-0.0016563903816263492
2021-07-27,,Range,0,,594121.8889843223,,,,0.0,0.0030880725278583654
2021-07-28,,Range,0,,594285.7508665523,,,,0.0,0.0002758051592917088
2021-07-29,,Range,0,,592629.6019426178,,,,0.0,-0.002786788883158753
2021-07-30,,Range,0,,594576.8099777626,,,,0.0,0.003285708356048911
2021-08-02,,Range,0,,595414.035747024,,,,0.0,0.0014081036381030643
2021-08-03,,Range,0,,592174.5323889941,,,,0.0,-0.005440757462100265
2021-08-04,,Range,0,,594149.134921948,,,,0.0,0.0033344941819564156
2021-08-05,,Range,0,,591619.4224079057,,,,0.0,-0.004257706298561925
2021-08-06,,Range,0,,590955.2098281684,,,,0.0,-0.0011227024579989475
2021-08-09,,Range,0,,591282.8147444817,,,,0.0,0.0005543650531629751
2021-08-10,,Range,0,,590782.3154867911,,,,0.0,-0.0008464633931681842
2021-08-11,,Range,0,,589781.4061075198,,,,0.0,-0.0016942101228040185
2021-08-12,,Range,0,,588571.0862938047,,,,0.0,-0.00205214983243196
2021-08-13,,Range,0,,587834.0495121914,,,,0.0,-0.00125224768728327
2021-08-16,,Range,0,,586878.5401249505,,,,0.0,-0.0016254747203464648
2021-08-17,,Range,0,,589544.7497354504,,,,0.0,0.0045430347647952285
2021-08-18,,Range,0,,593967.2081214231,,,,0.0,0.007501480401542526
2021-08-19,,Range,0,,593348.4252457528,,,,0.0,-0.0010417795245420969
2021-08-20,,Range,0,,590163.502899084,,,,0.0,-0.005367710119647873
2021-08-23,,Range,0,,586614.6972393291,,,,0.0,-0.006013258431471935
2021-08-24,,Range,0,,585968.5792899232,,,,0.0,-0.0011014349835533066
2021-08-25,,Range,0,,585113.288602367,,,,0.0,-0.0014596186856854487
2021-08-26,,Range,0,,587524.687786393,,,,0.0,0.004121251783198998
2021-08-27,,Range,0,,583893.8769054313,,,,0.0,-0.006179843939224883
2021-08-30,,Range,0,,582092.1984258916,,,,0.0,-0.003085626602368885
2021-08-31,,Range,0,,582701.8597063044,,,,0.0,0.0010473620537458928
2021-09-01,,Range,0,,582483.44652475,,,,0.0,-0.0003748283584755763
2021-09-02,,Range,0,,581218.6348357839,,,,0.0,-0.0021714122461544694
2021-09-03,,Range,0,,581318.734687322,,,,0.0,0.0001722240918282658
2021-09-07,,Range,0,,582792.8676746218,,,,0.0,0.002535842902246399
2021-09-08,,Range,0,,583293.3372202758,,,,0.0,0.0008587434291207341
2021-09-09,,Range,0,,585049.4968596385,,,,0.0,0.0030107658142159988
2021-09-10,,Range,0,,588270.816451227,,,,0.0,0.005506063348279966
2021-09-13,,Range,0,,587233.4801149992,,,,0.0,-0.0017633652855423287
2021-09-14,,Range,0,,589426.4661174708,,,,0.0,0.0037344362621185567
2021-09-15,,Range,0,,586050.5547990932,,,,0.0,-0.005727451196100186
2021-09-16,,Range,0,,586696.6430364624,,,,0.0,0.0011024445452332277
2021-09-17,,Range,0,,590660.3178642278,,,,0.0,0.006755918709967945
2021-09-20,,Range,0,,597378.9818680603,,,,0.0,0.01137483558761243
2021-09-21,,Range,0,,597753.3535300908,,,,0.0,0.00062669038147245
2021-09-22,,Range,0,,593891.8583964303,,,,0.0,-0.006460014169483275
2021-09-23,,Range,0,,589035.336866759,,,,0.0,-0.00817745092984501
2021-09-24,,Range,0,,588369.0444444548,,,,0.0,-0.0011311586599342949
2021-09-27,,Range,0,,589528.2595550991,,,,0.0,0.0019702177087490558
2021-09-28,,Trend,0,,597671.1997487007,,,,0.0,0.013812637582033549
2021-09-29,,Trend,0,,597004.7884782499,,,,0.0,-0.0011150131890762527
2021-09-30,,Trend,0,,601852.1289885906,,,,0.0,0.0081194332171044
2021-10-01,,Trend,0,,597196.5202508755,,,,0.0,-0.007735469417610608
2021-10-04,,Trend,0,,602308.5652959009,,,,0.0,0.008560071721245066
2021-10-05,,Trend,0,,598237.1546231734,,,,0.0,-0.006759675866019443
2021-10-06,,Trend,0,,596594.0195712999,,,,0.0,-0.002746628221225289
2021-10-07,,Trend,0,,593161.566247141,,,,0.0,-0.005753415575009302
2021-10-08,,Trend,0,,593891.8583964303,,,,0.0,0.0012311858873623738
2021-10-11,,Trend,0,,596785.7216318888,,,,0.0,0.0048727107377295464
2021-10-12,,Trend,0,,597762.4751253482,,,,0.0,0.0016366904536331273
2021-10-13,,Trend,0,,596338.4069198358,,,,0.0,-0.0023823312181209255
2021-10-14,,Trend,0,,589656.0510248127,,,,0.0,-0.011205644005956805
2021-10-15,,Trend,0,,586579.6964601328,,,,0.0,-0.005217201721805842
2021-10-18,,Trend,0,,585374.754525055,,,,0.0,-0.0020541828200829615
2021-10-19,,Trend,0,,582225.3380622057,,,,0.0,-0.005380171315048421
2021-10-20,,Trend,0,,580609.5380840678,,,,0.0,-0.002775214118155289
2021-10-21,,Trend,0,,579532.3876187035,,,,0.0,-0.0018552062870318409
2021-10-22,,Trend,0,,579961.4294282051,,,,0.0,0.000740324127982861
2021-10-25,,Trend,0,,577743.0990584549,,,,0.0,-0.0038249618977892474
2021-10-26,,Trend,0,,577368.846244571,,,,0.0,-0.0006477841353600411
2021-10-27,,Trend,0,,579212.8049522908,,,,0.0,0.003193727406169522
2021-10-28,,Trend,0,,575214.3967536594,,,,0.0,-0.006903176456813376
2021-10-29,,Trend,0,,574365.5535780604,,,,0.0,-0.0014756987662158938
2021-11-01,,Trend,0,,573644.2641758817,,,,0.0,-0.0012558019847904722
2021-11-02,,Trend,0,,571946.3698404271,,,,0.0,-0.0029598384251151577
2021-11-03,,Trend,0,,569372.0595593445,,,,0.0,-0.004500964455462442
2021-11-04,,Trend,0,,567372.7960359554,,,,0.0,-0.003511348141909898
2021-11-05,,Trend,0,,565893.9982588987,,,,0.0,-0.002606395279062701
2021-11-08,,Trend,0,,565528.7779041623,,,,0.0,-0.0006453865138349446
2021-11-09,,Trend,0,,566943.7839384906,,,,0.0,0.00250209377420596
2021-11-10,,Trend,0,,570376.2669746862,,,,0.0,0.006054362237381872
2021-11-11,,Trend,0,,570239.2944856418,,,,0.0,-0.0002401440890430484
2021-11-12,,Trend,0,,567044.1809103955,,,,0.0,-0.005603110143660439
2021-11-15,,Trend,0,,566898.1759622036,,,,0.0,-0.0002574842545026712
2021-11-16,,Trend,0,,565209.3140858964,,,,0.0,-0.0029791273775766625
2021-11-17,,Trend,0,,566249.9187461575,,,,0.0,0.0018410960936554588
2021-11-18,,Trend,0,,564798.4857548729,,,,0.0,-0.002563237438512167
2021-11-19,,Trend,0,,565565.353421302,,,,0.0,0.0013577721714395086
2021-11-22,,Trend,0,,566770.3547804533,,,,0.0,0.0021306138218364357
2021-11-23,,Trend,0,,566204.3701939438,,,,0.0,-0.0009986136037913873
2021-11-24,,Trend,0,,565063.2497136311,,,,0.0,-0.0020153862110281473
2021-11-26,,Trend,0,,574621.0473813778,,,,0.0,0.016914562524797727
2021-11-29,,Trend,0,,569481.5781265069,,,,0.0,-0.00894410199259521
2021-11-30,,Trend,0,,577733.9774631974,,,,0.0,0.01449107337912392
2021-12-01,,Trend,0,,582353.070107846,,,,0.0,0.007995189524650836
2021-12-02,,Trend,0,,576054.3263182576,,,,0.0,-0.010816022294554029
2021-12-03,,Trend,0,,579687.5438741895,,,,0.0,0.006307074506588517
2021-12-06,,Trend,0,,574785.4143682311,,,,0.0,-0.008456503089916856
2021-12-07,,Trend,0,,566122.2164125538,,,,0.0,-0.01507205600406425
2021-12-08,,Trend,0,,564990.2769515719,,,,0.0,-0.001999461296811167
2021-12-09,,Trend,0,,567884.0213388838,,,,0.0,0.005121759621997679
2021-12-10,,Trend,0,,563876.5509690681,,,,0.0,-0.007056846502508374
2021-12-13,,Trend,0,,567683.1976830374,,,,0.0,0.006750851241157818
2021-12-14,,Trend,0,,570613.5175874887,,,,0.0,0.005161892964969272
2021-12-15,,Trend,0,,564004.3424387819,,,,0.0,-0.011582577252375659
2021-12-16,,Trend,0,,567792.6568261263,,,,0.0,0.006716817765912042
2021-12-17,,Trend,0,,572324.6040672245,,,,0.0,0.007981693998001305
2021-12-20,,Trend,0,,576804.1986997118,,,,0.0,0.007827017396514258
2021-12-21,,Trend,0,,569402.3361247104,,,,0.0,-0.012832539346432359
2021-12-22,,Trend,0,,565160.8537540891,,,,0.0,-0.007449007672656105
2021-12-23,,Trend,0,,562495.0898241391,,,,0.0,-0.004716823382657442
2021-12-27,,Trend,0,,556393.9013663634,,,,0.0,-0.010846651940878749
2021-12-28,,Trend,0,,556751.2183193457,,,,0.0,0.0006422014190035075
2021-12-29,,Trend,0,,556192.4240457104,,,,0.0,-0.0010036696018774771
2021-12-30,,Trend,0,,557401.6742261052,,,,0.0,0.0021741579498670838
2021-12-31,,Trend,0,,558500.871022678,,,,0.0,0.0019720012468547043
2022-01-03,,Trend,0,,555981.7359936899,,,,0.0,-0.004510530170481752
2022-01-04,,Trend,0,,556128.2757585419,,,,0.0,0.00026356938612392966
2022-01-05,,Trend,0,,564528.7301739544,,,,0.0,0.01510524600453822
2022-01-06,,Trend,0,,564931.8036634072,,,,0.0,0.0007139999576790679
2022-01-07,,Trend,0,,566626.6079470483,,,,0.0,0.003000015705702408
2022-01-10,,Trend,0,,567157.9482988014,,,,0.0,0.0009377257338447631
2022-01-11,,Trend,0,,563273.6937450524,,,,0.0,-0.006848629319927357
2022-01-12,,Trend,0,,562110.3189492745,,,,0.0,-0.0020653810193815847
2022-01-13,,Trend,0,,568055.6974867577,,,,0.0,0.010576889156912461
2022-01-14,,Trend,0,,567881.6443759501,,,,0.0,-0.0003064014877020016
2022-01-18,,Trend,0,,575420.9548325827,,,,0.0,0.013276200298598662
2022-01-19,,Trend,0,,579763.190719549,,,,0.0,0.007546190055295332
2022-01-20,,Trend,0,,584343.5982924545,,,,0.0,0.007900480137796873
2022-01-21,,Trend,0,,592377.6141596274,,,,0.0,0.013748787341299806
2022-01-24,,Trend,0,,590673.7477048022,,,,0.0,-0.0028763181019970663
2022-01-25,,Trend,0,,595593.0507679553,,,,0.0,0.00832829134910451
2022-01-26,,Trend,0,,596591.672320403,,,,0.0,0.0016766843588253977
2022-01-27,,Trend,0,,598552.0427877924,,,,0.0,0.003285950103467883
2022-01-28,,Trend,0,,588740.7717352218,,,,0.0,-0.016391675829680485
2022-01-31,,Trend,0,,581448.8139838593,,,,0.0,-0.012385685010179781
2022-02-01,,Trend,0,,578663.845362793,,,,0.0,-0.004789705566659919
2022-02-02,,Trend,0,,574633.1104682654,,,,0.0,-0.006965589654215454
2022-02-03,,Trend,0,,584481.016462049,,,,0.0,0.017137728081416448
2022-02-04,,Trend,0,,582557.1917997627,,,,0.0,-0.0032915092331510243
2022-02-07,,Trend,0,,583876.4062278699,,,,0.0,0.0022645234608325016
2022-02-08,,Trend,0,,580505.1894112859,,,,0.0,-0.005773853474168811
2022-02-09,,Trend,0,,574459.0870694946,,,,0.0,-0.010415242537147429
2022-02-10,,Trend,0,,581989.2759308699,,,,0.0,0.013108311855225763
2022-02-11,,Trend,0,,590105.7724118361,,,,0.0,0.013946127216835968
2022-02-14,,Trend,0,,591424.9274158699,,,,0.0,0.002235455177200363
2022-02-15,,Trend,0,,584939.0275073028,,,,0.0,-0.01096656499905424
2022-02-16,,Trend,0,,584481.016462049,,,,0.0,-0.0007830064736928932
2022-02-17,,Trend,0,,593220.4257917824,,,,0.0,0.01495242631255067
2022-02-18,,Trend,0,,595812.9495513431,,,,0.0,0.004370253698025239
2022-02-22,,Trend,0,,600081.9452679199,,,,0.0,0.007164993174101797
2022-02-23,,Trend,0,,607062.4614509172,,,,0.0,0.011632604910118749
2022-02-24,,Trend,0,,601245.3497757346,,,,0.0,-0.009582393978503134
2022-02-25,,Trend,0,,592588.3913477578,,,,0.0,-0.014398379016496099
2022-02-28,,Trend,0,,593614.437110051,,,,0.0,0.001731464499261648
2022-03-01,,Trend,0,,599706.2959883128,,,,0.0,0.010262315903095898
2022-03-02,,Trend,0,,592460.0947734206,,,,0.0,-0.012082916693329837
2022-03-03,,Trend,0,,594457.1893181329,,,,0.0,0.003370850732952846
2022-03-04,,Trend,0,,597700.079848343,,,,0.0,0.005455212904279749
2022-03-07,,Trend,0,,609371.0569880682,,,,0.0,0.019526477464561154
2022-03-08,,Trend,0,,612284.1141992148,,,,0.0,0.004780432509454924
2022-03-09,,Trend,0,,602060.6480619342,,,,0.0,-0.01669725851151893
2022-03-10,,Trend,0,,603828.6925159644,,,,0.0,0.0029366550690892446
2022-03-11,,Trend,0,,608784.6899444038,,,,0.0,0.008207621614980454
2022-03-14,,Trend,0,,611597.0827753157,,,,0.0,0.0046196839003436185
2022-03-15,,Trend,0,,603196.6580719398,,,,0.0,-0.01373522690012896
2022-03-16,,Trend,0,,594539.6402198896,,,,0.0,-0.014351899560785975
2022-03-17,,Trend,0,,589546.9187141273,,,,0.0,-0.008397625941166442
2022-03-18,,Trend,0,,585121.370276341,,,,0.0,-0.007506694204150732
2022-03-21,,Trend,0,,585240.8423757874,,,,0.0,0.00020418344896544482
2022-03-22,,Trend,0,,580462.4337905191,,,,0.0,-0.008164858361337735
2022-03-23,,Trend,0,,585783.0276209248,,,,0.0,0.009166129486900987
2022-03-24,,Trend,0,,579635.4289618719,,,,0.0,-0.010494668450911737
2022-03-25,,Trend,0,,577613.7922748709,,,,0.0,-0.003487772806817113
2022-03-28,,Trend,0,,574654.8002550339,,,,0.0,-0.005122786296676396
2022-03-29,,Trend,0,,569472.0702747728,,,,0.0,-0.009018857891661125
2022-03-30,,Trend,0,,572090.9783228955,,,,0.0,0.004598834929444351
2022-03-31,,Trend,0,,578578.5718175527,,,,0.0,0.011340142985082124
2022-04-01,,Trend,0,,577402.4208460071,,,,0.0,-0.002032828433052414
2022-04-04,,Trend,0,,573836.9467336808,,,,0.0,-0.006175024529862849
2022-04-05,,Trend,0,,579139.2082374615,,,,0.0,0.009240014143323316
2022-04-06,,Trend,0,,583283.5916722483,,,,0.0,0.0071561092321821285
2022-04-07,,Trend,0,,581215.9607524837,,,,0.0,-0.003544812419353005
2022-04-08,,Trend,0,,582318.6338573466,,,,0.0,0.0018971831114811266
2022-04-11,,Trend,0,,589348.4423091778,,,,0.0,0.012072099436806427
2022-04-12,,Trend,0,,590846.3746378496,,,,0.0,0.0025416752147551236
2022-04-13,,Trend,0,,586233.3135366447,,,,0.0,-0.007807547442484464
2022-04-14,,Trend,0,,591305.7821488269,,,,0.0,0.008652644766263595
2022-04-18,,Trend,0,,591140.3455286534,,,,0.0,-0.00027978184074628487
2022-04-19,,Trend,0,,584643.5115905922,,,,0.0,-0.010990340935452592
2022-04-20,,Trend,0,,584946.8120609102,,,,0.0,0.0005187784766358394
2022-04-21,,Trend,0,,591057.68664264,,,,0.0,0.010446889282462735
2022-04-22,,Trend,0,,602103.2848345542,,,,0.0,0.018687851357886975
2022-04-25,,Trend,0,,599833.4635052565,,,,0.0,-0.0037698205382178385
2022-04-26,,Trend,0,,611237.3888593998,,,,0.0,0.019011819193117452
2022-04-27,,Trend,0,,610162.2291004924,,,,0.0,-0.0017589888617803862
2022-04-28,,Trend,0,,600476.6993871054,,,,0.0,-0.015873695963884105
2022-04-29,,Trend,0,,615004.9345331126,,,,0.0,0.02419450273563628
2022-05-02,,Trend,0,,612726.021320594,,,,0.0,-0.003705520207327506
2022-05-03,,Trend,0,,610980.0826218455,,,,0.0,-0.00284946066920011
2022-05-04,,Trend,0,,599328.0617615154,,,,0.0,-0.0190710322508858
2022-05-05,,Trend,0,,613341.6844324141,,,,0.0,0.023382223468246366
2022-05-06,,Trend,0,,615611.4166256019,,,,0.0,0.003700599927898729
2022-05-09,,Crash,0,,627713.6936896152,,,,0.0,0.01965895488155578
2022-05-10,,Crash,0,,626868.2971102699,,,,0.0,-0.0013467868995755694
2022-05-11,,Crash,0,,632694.2926844166,,,,0.0,0.009293811157787601
2022-05-12,,Crash,0,,633071.1898695639,,,,0.0,0.0005957018887401411
2022-05-13,,Crash,0,,624451.5497596435,,,,0.0,-0.013615593708657614
2022-05-16,,Crash,0,,625949.3632401685,,,,0.0,0.0023986063948460146
2022-05-17,,Crash,0,,618386.4911384573,,,,0.0,-0.012082242663468357
2022-05-18,,Crash,0,,633512.205629843,,,,0.0,0.02445996914250026
2022-05-19,,Crash,0,,635717.640975679,,,,0.0,0.00348128311694218
2022-05-20,,Crash,0,,635561.4447989096,,,,0.0,-0.0002457005543053947
2022-05-23,,Crash,0,,628862.4204513152,,,,0.0,-0.010540325254805083
2022-05-24,,Crash,0,,631646.7948316482,,,,0.0,0.004427636776792587
2022-05-25,,Crash,0,,628448.9180369917,,,,0.0,-0.005062761057006315
2022-05-26,,Crash,0,,621152.6223282755,,,,0.0,-0.011610005999384665
2022-05-27,,Crash,0,,612009.2778600259,,,,0.0,-0.014719964368784977
2022-05-31,,Trend,0,,614150.3569344365,,,,0.0,0.003498442183584416
2022-06-01,,Trend,0,,617219.6103223525,,,,0.0,0.004997560211861485
2022-06-02,,Trend,0,,610051.9677324134,,,,0.0,-0.011612791411788836
2022-06-03,,Trend,0,,616346.6112609416,,,,0.0,0.010318208712489785
2022-06-06,,Trend,0,,615197.9439233149,,,,0.0,-0.0018636710523591837
2022-06-07,,Trend,0,,611568.1729636367,,,,0.0,-0.005900167572944093
2022-06-08,,Trend,0,,615721.7374177541,,,,0.0,0.006791662218112782
2022-06-09,,Trend,0,,624708.8857092345,,,,0.0,0.014596119879040081
2022-06-10,,Trend,0,,635405.0703499203,,,,0.0,0.017121870498996383
2022-06-13,,Trend,0,,649005.2797426053,,,,0.0,0.021403998846271755
2022-06-14,,Trend,0,,650043.7154241897,,,,0.0,0.0016000419626729379
2022-06-15,,Trend,0,,645145.834739475,,,,0.0,-0.007534694311318035
2022-06-16,,Trend,0,,656678.4132123955,,,,0.0,0.017875924871432414
2022-06-17,,Trend,0,,655952.1321880565,,,,0.0,-0.0011059919280521635
2022-06-21,,Trend,0,,647452.1721618392,,,,0.0,-0.012958201687467641
2022-06-22,,Trend,0,,648079.6903762901,,,,0.0,0.0009692116907349391
2022-06-23,,Trend,0,,644692.6073321248,,,,0.0,-0.005226337276822646
2022-06-24,,Trend,0,,633599.4995935769,,,,0.0,-0.017206817035569255
2022-06-27,,Trend,0,,634974.5726506219,,,,0.0,0.002170255907599339
2022-06-28,,Trend,0,,642302.392830244,,,,0.0,0.011540336409114893
2022-06-29,,Trend,0,,642588.5197433673,,,,0.0,0.00044547072580947145
2022-06-30,,Trend,0,,645440.2810228657,,,,0.0,0.004437927525747343
2022-07-01,,Trend,0,,641757.8900462465,,,,0.0,-0.0057052388654509345
2022-07-05,,Trend,0,,641093.3803461425,,,,0.0,-0.0010354523261975057
2022-07-06,,Trend,0,,639902.848748849,,,,0.0,-0.0018570330528926426
2022-07-07,,Trend,0,,634605.460019082,,,,0.0,-0.008278426545724304
2022-07-08,,Trend,0,,634900.7085274626,,,,0.0,0.00046524734970243564
2022-07-11,,Trend,0,,638998.4143526421,,,,0.0,0.006454089230241156
2022-07-12,,Trend,0,,642136.3025452639,,,,0.0,0.00491063533514513
2022-07-13,,Trend,0,,643982.0736872205,,,,0.0,0.0028744226648460547
2022-07-14,,Trend,0,,644831.1545591129,,,,0.0,0.0013184852600489627
2022-07-15,,Trend,0,,638167.8440795947,,,,0.0,-0.010333418961548158
2022-07-18,,Trend,0,,641102.5613654732,,,,0.0,0.004598660545347855
2022-07-19,,Trend,0,,631578.308587126,,,,0.0,-0.014856051671454429
2022-07-20,,Trend,0,,629271.1095156984,,,,0.0,-0.003653068891154465
2022-07-21,,Trend,0,,625561.0566329404,,,,0.0,-0.00589579408089036
2022-07-22,,Trend,0,,628975.7124471345,,,,0.0,0.005458549214321984
2022-07-25,,Trend,0,,628532.7356924352,,,,0.0,-0.000704282766302522
2022-07-26,,Trend,0,,632851.8853269094,,,,0.0,0.006871797424705228
2022-07-27,,Trend,0,,623484.4526781016,,,,0.0,-0.014801935280589151
2022-07-28,,Trend,0,,618842.3034929978,,,,0.0,-0.007445493091550293
2022-07-29,,Trend,0,,613378.765054177,,,,0.0,-0.008828644079408088
2022-08-01,,Trend,0,,614504.7026837519,,,,0.0,0.0018356319027044155
2022-08-02,,Trend,0,,617005.7430824086,,,,0.0,0.004070010185005524
2022-08-03,,Trend,0,,611108.438620256,,,,0.0,-0.009557940956418043
2022-08-04,,Trend,0,,611366.8739152036,,,,0.0,0.000422895968399839
2022-08-05,,Trend,0,,612012.8433044262,,,,0.0,0.0010565986100714575
2022-08-08,,Trend,0,,612455.8497711621,,,,0.0,0.0007238515851137883
2022-08-09,,Trend,0,,613969.4106311218,,,,0.0,0.0024712979074739128
2022-08-10,,Trend,0,,605995.5616382039,,,,0.0,-0.01298737177267728
2022-08-11,,Trend,0,,605995.5616382039,,,,0.0,0.0
2022-08-12,,Trend,0,,599433.777187984,,,,0.0,-0.010828106450947117
